  1870.6250;  1536; 0;000
  1870.7083;  1536; 0;000
  1870.7917;  1524; 0;000
  1870.8750;  1390; 0;000
  1870.9583;  1372; 0;000
  1871.0417;  1341; 0;000
  1871.1250;  1341; 0;000
  1871.2083;  1445; 0;000
  1871.2917;  1524; 0;000
  1871.3750;  1451; 0;000
  1871.4583;  1503; 0;000
  1871.5417;  1494; 0;000
  1871.6250;  1487; 0;000
  1871.7083;  1500; 0;000
  1871.7917;  1402; 0;000
  1871.8750;  1439; 0;000
  1871.9583;  1231; 0;000
  1872.0417;  1329; 0;000
  1872.1250;  1408; 0;000
  1872.2083;  1332; 0;000
  1872.2917;  1390; 0;000
  1872.3750;  1399; 0;000
  1872.4583;  1487; 0;000
  1872.5417;  1487; 0;000
  1872.6250;  1481; 0;000
  1872.7083;  1423; 0;000
  1872.7917;  1518; 0;000
  1872.8750;  1445; 0;000
  1872.9583;  1433; 0;000
  1873.0417;  1359; 0;000
  1873.1250;  1372; 0;000
  1873.2083;  1301; 0;000
  1873.2917;  1521; 0;000
  1873.3750;  1506; 0;000
  1873.4583;  1472; 0;000
  1873.5417;  1497; 0;000
  1873.6250;  1518; 0;000
  1873.7083;  1500; 0;000
  1873.7917;  1533; 0;000
  1873.8750;  1375; 0;000
  1873.9583;  1396; 0;000
  1874.0417;  1408; 0;000
  1874.1250;  1366; 0;000
  1874.2083;  1289; 0;000
  1874.2917;  1359; 0;000
  1874.3750;  1457; 0;000
  1874.4583;  1475; 0;000
  1874.5417;  1460; 0;000
  1874.6250;  1497; 0;000
  1874.7083;  1515; 0;000
  1874.7917;  1390; 0;000
  1874.8750;  1338; 0;000
  1874.9583;  1225; 0;000
  1875.0417;  1372; 0;000
  1875.1250;  1237; 0;000
  1875.2083;  1399; 0;000
  1875.2917;  1439; 0;000
  1875.3750;  1390; 0;000
  1875.4583;  1417; 0;000
  1875.5417;  1463; 0;000
  1875.6250;  1515; 0;000
  1875.7083;  1457; 0;000
  1875.7917;  1469; 0;000
  1875.8750;  1411; 0;000
  1875.9583;  1396; 0;000
  1876.0417;  1210; 0;000
  1876.1250;  1308; 0;000
  1876.2083;  1405; 0;000
  1876.2917;  1463; 0;000
  1876.3750;  1436; 0;000
  1876.4583;  1463; 0;000
  1876.5417;  1475; 0;000
  1876.6250;  1500; 0;000
  1876.7083;  1564; 0;000
  1876.7917;  1393; 0;000
  1876.8750;  1622; 0;000
  1876.9583;  1399; 0;000
  1877.0417;  1286; 0;000
  1877.1250;  1353; 0;000
  1877.2083;  1396; 0;000
  1877.2917;  1521; 0;000
  1877.3750;  1500; 0;000
  1877.4583;  1460; 0;000
  1877.5417;  1497; 0;000
  1877.6250;  1573; 0;000
  1877.7083;  1527; 0;000
  1877.7917;  1558; 0;000
  1877.8750;  1551; 0;000
  1877.9583;  1420; 0;000
  1878.0417;  1417; 0;000
  1878.1250;  1558; 0;000
  1878.2083;  1481; 0;000
  1878.2917;  1573; 0;000
  1878.3750;  1570; 0;000
  1878.4583;  1548; 0;000
  1878.5417;  1512; 0;000
  1878.6250;  1567; 0;000
  1878.7083;  1545; 0;000
  1878.7917;  1521; 0;000
  1878.8750;  1420; 0;000
  1878.9583;  1490; 0;000
  1879.0417;-99999;00;000
  1879.1250;-99999;00;000
  1879.2083;-99999;00;000
  1879.2917;-99999;00;000
  1879.3750;-99999;00;000
  1879.4583;-99999;00;000
  1879.5417;-99999;00;000
  1879.6250;-99999;00;000
  1879.7083;-99999;00;000
  1879.7917;-99999;00;000
  1879.8750;-99999;00;000
  1879.9583;-99999;00;000
  1880.0417;-99999;00;000
  1880.1250;-99999;00;000
  1880.2083;-99999;00;000
  1880.2917;-99999;00;000
  1880.3750;-99999;00;000
  1880.4583;-99999;00;000
  1880.5417;-99999;00;000
  1880.6250;-99999;00;000
  1880.7083;-99999;00;000
  1880.7917;-99999;00;000
  1880.8750;-99999;00;000
  1880.9583;-99999;00;000
  1881.0417;-99999;00;000
  1881.1250;-99999;00;000
  1881.2083;-99999;00;000
  1881.2917;-99999;00;000
  1881.3750;-99999;00;000
  1881.4583;-99999;00;000
  1881.5417;-99999;00;000
  1881.6250;-99999;00;000
  1881.7083;-99999;00;000
  1881.7917;-99999;00;000
  1881.8750;-99999;00;000
  1881.9583;-99999;00;000
  1882.0417;-99999;00;000
  1882.1250;-99999;00;000
  1882.2083;-99999;00;000
  1882.2917;-99999;00;000
  1882.3750;-99999;00;000
  1882.4583;-99999;00;000
  1882.5417;-99999;00;000
  1882.6250;-99999;00;000
  1882.7083;-99999;00;000
  1882.7917;-99999;00;000
  1882.8750;-99999;00;000
  1882.9583;-99999;00;000
  1883.0417;-99999;00;000
  1883.1250;-99999;00;000
  1883.2083;-99999;00;000
  1883.2917;-99999;00;000
  1883.3750;-99999;00;000
  1883.4583;-99999;00;000
  1883.5417;-99999;00;000
  1883.6250;-99999;00;000
  1883.7083;-99999;00;000
  1883.7917;-99999;00;000
  1883.8750;-99999;00;000
  1883.9583;-99999;00;000
  1884.0417;-99999;00;000
  1884.1250;-99999;00;000
  1884.2083;-99999;00;000
  1884.2917;-99999;00;000
  1884.3750;-99999;00;000
  1884.4583;-99999;00;000
  1884.5417;-99999;00;000
  1884.6250;-99999;00;000
  1884.7083;-99999;00;000
  1884.7917;-99999;00;000
  1884.8750;-99999;00;000
  1884.9583;-99999;00;000
  1885.0417;-99999;00;000
  1885.1250;-99999;00;000
  1885.2083;-99999;00;000
  1885.2917;-99999;00;000
  1885.3750;-99999;00;000
  1885.4583;-99999;00;000
  1885.5417;-99999;00;000
  1885.6250;-99999;00;000
  1885.7083;-99999;00;000
  1885.7917;-99999;00;000
  1885.8750;-99999;00;000
  1885.9583;-99999;00;000
  1886.0417;-99999;00;000
  1886.1250;-99999;00;000
  1886.2083;-99999;00;000
  1886.2917;-99999;00;000
  1886.3750;-99999;00;000
  1886.4583;-99999;00;000
  1886.5417;-99999;00;000
  1886.6250;-99999;00;000
  1886.7083;-99999;00;000
  1886.7917;-99999;00;000
  1886.8750;-99999;00;000
  1886.9583;-99999;00;000
  1887.0417;-99999;00;000
  1887.1250;-99999;00;000
  1887.2083;-99999;00;000
  1887.2917;-99999;00;000
  1887.3750;-99999;00;000
  1887.4583;-99999;00;000
  1887.5417;-99999;00;000
  1887.6250;-99999;00;000
  1887.7083;-99999;00;000
  1887.7917;-99999;00;000
  1887.8750;-99999;00;000
  1887.9583;-99999;00;000
  1888.0417;-99999;00;000
  1888.1250;-99999;00;000
  1888.2083;-99999;00;000
  1888.2917;-99999;00;000
  1888.3750;-99999;00;000
  1888.4583;-99999;00;000
  1888.5417;-99999;00;000
  1888.6250;-99999;00;000
  1888.7083;-99999;00;000
  1888.7917;-99999;00;000
  1888.8750;-99999;00;000
  1888.9583;-99999;00;000
  1889.0417;-99999;00;000
  1889.1250;-99999;00;000
  1889.2083;-99999;00;000
  1889.2917;-99999;00;000
  1889.3750;-99999;00;000
  1889.4583;-99999;00;000
  1889.5417;-99999;00;000
  1889.6250;-99999;00;000
  1889.7083;-99999;00;000
  1889.7917;-99999;00;000
  1889.8750;-99999;00;000
  1889.9583;-99999;00;000
  1890.0417;-99999;00;000
  1890.1250;-99999;00;000
  1890.2083;-99999;00;000
  1890.2917;-99999;00;000
  1890.3750;-99999;00;000
  1890.4583;-99999;00;000
  1890.5417;-99999;00;000
  1890.6250;-99999;00;000
  1890.7083;-99999;00;000
  1890.7917;-99999;00;000
  1890.8750;-99999;00;000
  1890.9583;-99999;00;000
  1891.0417;-99999;00;000
  1891.1250;-99999;00;000
  1891.2083;-99999;00;000
  1891.2917;-99999;00;000
  1891.3750;-99999;00;000
  1891.4583;-99999;00;000
  1891.5417;-99999;00;000
  1891.6250;-99999;00;000
  1891.7083;-99999;00;000
  1891.7917;-99999;00;000
  1891.8750;-99999;00;000
  1891.9583;-99999;00;000
  1892.0417;-99999;00;000
  1892.1250;-99999;00;000
  1892.2083;-99999;00;000
  1892.2917;-99999;00;000
  1892.3750;-99999;00;000
  1892.4583;-99999;00;000
  1892.5417;-99999;00;000
  1892.6250;-99999;00;000
  1892.7083;-99999;00;000
  1892.7917;-99999;00;000
  1892.8750;-99999;00;000
  1892.9583;-99999;00;000
  1893.0417;  1439; 0;000
  1893.1250;  1320; 0;000
  1893.2083;  1460; 0;000
  1893.2917;  1533; 0;000
  1893.3750;  1551; 0;000
  1893.4583;  1594; 0;000
  1893.5417;  1521; 0;000
  1893.6250;  1597; 0;000
  1893.7083;  1545; 0;000
  1893.7917;  1579; 0;000
  1893.8750;  1509; 0;000
  1893.9583;  1366; 0;000
  1894.0417;  1512; 0;000
  1894.1250;  1426; 0;000
  1894.2083;  1454; 0;000
  1894.2917;  1609; 0;000
  1894.3750;  1570; 0;000
  1894.4583;  1512; 0;000
  1894.5417;  1518; 0;000
  1894.6250;  1548; 0;000
  1894.7083;  1573; 0;000
  1894.7917;  1564; 0;000
  1894.8750;  1393; 0;000
  1894.9583;  1481; 0;000
  1895.0417;  1384; 0;000
  1895.1250;  1308; 0;000
  1895.2083;  1353; 0;000
  1895.2917;  1521; 0;000
  1895.3750;  1500; 0;000
  1895.4583;  1573; 0;000
  1895.5417;  1570; 0;000
  1895.6250;  1536; 0;000
  1895.7083;  1561; 0;000
  1895.7917;  1524; 0;000
  1895.8750;  1497; 0;000
  1895.9583;  1545; 0;000
  1896.0417;  1497; 0;000
  1896.1250;  1381; 0;000
  1896.2083;  1305; 0;000
  1896.2917;  1481; 0;000
  1896.3750;  1561; 0;000
  1896.4583;  1554; 0;000
  1896.5417;  1518; 0;000
  1896.6250;  1561; 0;000
  1896.7083;  1588; 0;000
  1896.7917;  1652; 0;000
  1896.8750;  1527; 0;000
  1896.9583;  1542; 0;000
  1897.0417;  1393; 0;000
  1897.1250;  1545; 0;000
  1897.2083;  1451; 0;000
  1897.2917;  1451; 0;000
  1897.3750;  1545; 0;000
  1897.4583;  1594; 0;000
  1897.5417;  1634; 0;000
  1897.6250;  1628; 0;000
  1897.7083;  1603; 0;000
  1897.7917;  1673; 0;000
  1897.8750;  1466; 0;000
  1897.9583;  1451; 0;000
  1898.0417;  1454; 0;000
  1898.1250;  1460; 0;000
  1898.2083;  1469; 0;000
  1898.2917;  1597; 0;000
  1898.3750;  1643; 0;000
  1898.4583;  1588; 0;000
  1898.5417;  1588; 0;000
  1898.6250;  1567; 0;000
  1898.7083;  1576; 0;000
  1898.7917;  1612; 0;000
  1898.8750;  1536; 0;000
  1898.9583;  1408; 0;000
  1899.0417;  1384; 0;000
  1899.1250;  1442; 0;000
  1899.2083;  1533; 0;000
  1899.2917;  1533; 0;000
  1899.3750;  1603; 0;000
  1899.4583;  1548; 0;000
  1899.5417;  1539; 0;000
  1899.6250;  1634; 0;000
  1899.7083;  1609; 0;000
  1899.7917;  1564; 0;000
  1899.8750;  1597; 0;000
  1899.9583;  1478; 0;000
  1900.0417;  1323; 0;000
  1900.1250;  1353; 0;000
  1900.2083;  1399; 0;000
  1900.2917;  1466; 0;000
  1900.3750;  1548; 0;000
  1900.4583;  1585; 0;000
  1900.5417;  1551; 0;000
  1900.6250;  1603; 0;000
  1900.7083;  1585; 0;000
  1900.7917;  1591; 0;000
  1900.8750;  1497; 0;000
  1900.9583;  1469; 0;000
  1901.0417;  1500; 0;000
  1901.1250;  1262; 0;000
  1901.2083;  1457; 0;000
  1901.2917;  1701; 0;000
  1901.3750;  1655; 0;000
  1901.4583;  1625; 0;000
  1901.5417;  1628; 0;000
  1901.6250;  1652; 0;000
  1901.7083;  1676; 0;000
  1901.7917;  1542; 0;000
  1901.8750;  1564; 0;000
  1901.9583;  1527; 0;000
  1902.0417;  1445; 0;000
  1902.1250;  1484; 0;000
  1902.2083;  1570; 0;000
  1902.2917;  1564; 0;000
  1902.3750;  1530; 0;000
  1902.4583;  1573; 0;000
  1902.5417;  1618; 0;000
  1902.6250;  1634; 0;000
  1902.7083;  1661; 0;000
  1902.7917;  1646; 0;000
  1902.8750;  1646; 0;000
  1902.9583;  1567; 0;000
  1903.0417;  1405; 0;000
  1903.1250;  1335; 0;000
  1903.2083;  1506; 0;000
  1903.2917;  1658; 0;000
  1903.3750;  1570; 0;000
  1903.4583;  1716; 0;000
  1903.5417;  1609; 0;000
  1903.6250;  1655; 0;000
  1903.7083;  1609; 0;000
  1903.7917;  1713; 0;000
  1903.8750;  1530; 0;000
  1903.9583;  1387; 0;000
  1904.0417;  1433; 0;000
  1904.1250;  1326; 0;000
  1904.2083;  1448; 0;000
  1904.2917;  1509; 0;000
  1904.3750;  1545; 0;000
  1904.4583;  1606; 0;000
  1904.5417;  1576; 0;000
  1904.6250;  1551; 0;000
  1904.7083;  1573; 0;000
  1904.7917;  1548; 0;000
  1904.8750;  1545; 0;000
  1904.9583;  1472; 0;000
  1905.0417;  1439; 0;000
  1905.1250;  1326; 0;000
  1905.2083;  1426; 0;000
  1905.2917;  1487; 0;000
  1905.3750;  1487; 0;000
  1905.4583;  1558; 0;000
  1905.5417;  1561; 0;000
  1905.6250;  1609; 0;000
  1905.7083;  1582; 0;000
  1905.7917;  1539; 0;000
  1905.8750;  1472; 0;000
  1905.9583;  1500; 0;000
  1906.0417;  1512; 0;000
  1906.1250;  1417; 0;000
  1906.2083;  1381; 0;000
  1906.2917;  1524; 0;000
  1906.3750;  1521; 0;000
  1906.4583;  1612; 0;000
  1906.5417;  1618; 0;000
  1906.6250;  1628; 0;000
  1906.7083;  1600; 0;000
  1906.7917;  1637; 0;000
  1906.8750;  1506; 0;000
  1906.9583;  1436; 0;000
  1907.0417;  1417; 0;000
  1907.1250;  1375; 0;000
  1907.2083;  1463; 0;000
  1907.2917;  1524; 0;000
  1907.3750;  1524; 0;000
  1907.4583;  1606; 0;000
  1907.5417;  1570; 0;000
  1907.6250;  1567; 0;000
  1907.7083;  1554; 0;000
  1907.7917;  1524; 0;000
  1907.8750;  1570; 0;000
  1907.9583;  1512; 0;000
  1908.0417;  1420; 0;000
  1908.1250;  1369; 0;000
  1908.2083;  1423; 0;000
  1908.2917;  1408; 0;000
  1908.3750;  1554; 0;000
  1908.4583;  1561; 0;000
  1908.5417;  1564; 0;000
  1908.6250;  1670; 0;000
  1908.7083;  1625; 0;000
  1908.7917;  1655; 0;000
  1908.8750;  1423; 0;000
  1908.9583;  1433; 0;000
  1909.0417;  1475; 0;000
  1909.1250;  1436; 0;000
  1909.2083;  1457; 0;000
  1909.2917;  1478; 0;000
  1909.3750;  1637; 0;000
  1909.4583;  1591; 0;000
  1909.5417;  1582; 0;000
  1909.6250;  1655; 0;000
  1909.7083;  1631; 0;000
  1909.7917;  1530; 0;000
  1909.8750;  1558; 0;000
  1909.9583;  1554; 0;000
  1910.0417;  1521; 0;000
  1910.1250;  1442; 0;000
  1910.2083;  1509; 0;000
  1910.2917;  1634; 0;000
  1910.3750;  1582; 0;000
  1910.4583;  1631; 0;000
  1910.5417;  1615; 0;000
  1910.6250;  1573; 0;000
  1910.7083;  1640; 0;000
  1910.7917;  1582; 0;000
  1910.8750;  1585; 0;000
  1910.9583;  1506; 0;000
  1911.0417;  1420; 0;000
  1911.1250;  1530; 0;000
  1911.2083;  1439; 0;000
  1911.2917;  1548; 0;000
  1911.3750;  1558; 0;000
  1911.4583;  1634; 0;000
  1911.5417;  1554; 0;000
  1911.6250;  1600; 0;000
  1911.7083;  1682; 0;000
  1911.7917;  1679; 0;000
  1911.8750;  1472; 0;000
  1911.9583;  1490; 0;000
  1912.0417;  1353; 0;000
  1912.1250;  1378; 0;000
  1912.2083;  1442; 0;000
  1912.2917;  1481; 0;000
  1912.3750;  1545; 0;000
  1912.4583;  1524; 0;000
  1912.5417;  1524; 0;000
  1912.6250;  1579; 0;000
  1912.7083;  1649; 0;000
  1912.7917;  1576; 0;000
  1912.8750;  1518; 0;000
  1912.9583;  1396; 0;000
  1913.0417;  1420; 0;000
  1913.1250;  1362; 0;000
  1913.2083;  1326; 0;000
  1913.2917;  1518; 0;000
  1913.3750;  1551; 0;000
  1913.4583;  1554; 0;000
  1913.5417;  1539; 0;000
  1913.6250;  1603; 0;000
  1913.7083;  1591; 0;000
  1913.7917;  1676; 0;000
  1913.8750;  1542; 0;000
  1913.9583;  1472; 0;000
  1914.0417;  1570; 0;000
  1914.1250;  1399; 0;000
  1914.2083;  1487; 0;000
  1914.2917;  1545; 0;000
  1914.3750;  1585; 0;000
  1914.4583;  1567; 0;000
  1914.5417;  1612; 0;000
  1914.6250;  1582; 0;000
  1914.7083;  1600; 0;000
  1914.7917;  1625; 0;000
  1914.8750;  1487; 0;000
  1914.9583;  1551; 0;000
  1915.0417;  1530; 0;000
  1915.1250;  1548; 0;000
  1915.2083;  1512; 0;000
  1915.2917;  1490; 0;000
  1915.3750;  1561; 0;000
  1915.4583;  1606; 0;000
  1915.5417;  1628; 0;000
  1915.6250;  1673; 0;000
  1915.7083;  1582; 0;000
  1915.7917;  1625; 0;000
  1915.8750;  1554; 0;000
  1915.9583;  1481; 0;000
  1916.0417;  1445; 0;000
  1916.1250;  1451; 0;000
  1916.2083;  1518; 0;000
  1916.2917;  1646; 0;000
  1916.3750;  1594; 0;000
  1916.4583;  1673; 0;000
  1916.5417;  1570; 0;000
  1916.6250;  1628; 0;000
  1916.7083;  1618; 0;000
  1916.7917;  1588; 0;000
  1916.8750;  1536; 0;000
  1916.9583;  1384; 0;000
  1917.0417;  1417; 0;000
  1917.1250;  1420; 0;000
  1917.2083;  1527; 0;000
  1917.2917;  1545; 0;000
  1917.3750;  1670; 0;000
  1917.4583;  1612; 0;000
  1917.5417;  1628; 0;000
  1917.6250;  1637; 0;000
  1917.7083;  1625; 0;000
  1917.7917;  1618; 0;000
  1917.8750;  1561; 0;000
  1917.9583;  1497; 0;000
  1918.0417;  1518; 0;000
  1918.1250;  1490; 0;000
  1918.2083;  1554; 0;000
  1918.2917;  1622; 0;000
  1918.3750;  1475; 0;000
  1918.4583;  1597; 0;000
  1918.5417;  1600; 0;000
  1918.6250;  1600; 0;000
  1918.7083;  1570; 0;000
  1918.7917;  1536; 0;000
  1918.8750;  1545; 0;000
  1918.9583;  1597; 0;000
  1919.0417;  1457; 0;000
  1919.1250;  1506; 0;000
  1919.2083;  1554; 0;000
  1919.2917;  1573; 0;000
  1919.3750;  1673; 0;000
  1919.4583;  1667; 0;000
  1919.5417;  1628; 0;000
  1919.6250;  1704; 0;000
  1919.7083;  1655; 0;000
  1919.7917;  1679; 0;000
  1919.8750;  1692; 0;000
  1919.9583;  1521; 0;000
  1920.0417;  1466; 0;000
  1920.1250;  1527; 0;000
  1920.2083;  1396; 0;000
  1920.2917;  1634; 0;000
  1920.3750;  1637; 0;000
  1920.4583;  1682; 0;000
  1920.5417;  1600; 0;000
  1920.6250;  1646; 0;000
  1920.7083;  1634; 0;000
  1920.7917;  1640; 0;000
  1920.8750;  1618; 0;000
  1920.9583;  1564; 0;000
  1921.0417;  1497; 0;000
  1921.1250;  1618; 0;000
  1921.2083;  1536; 0;000
  1921.2917;  1637; 0;000
  1921.3750;  1750; 0;000
  1921.4583;  1658; 0;000
  1921.5417;  1655; 0;000
  1921.6250;  1618; 0;000
  1921.7083;  1655; 0;000
  1921.7917;  1561; 0;000
  1921.8750;  1637; 0;000
  1921.9583;  1515; 0;000
  1922.0417;  1426; 0;000
  1922.1250;  1490; 0;000
  1922.2083;  1521; 0;000
  1922.2917;  1551; 0;000
  1922.3750;  1591; 0;000
  1922.4583;  1622; 0;000
  1922.5417;  1628; 0;000
  1922.6250;  1622; 0;000
  1922.7083;  1640; 0;000
  1922.7917;  1615; 0;000
  1922.8750;  1561; 0;000
  1922.9583;  1536; 0;000
  1923.0417;  1530; 0;000
  1923.1250;  1472; 0;000
  1923.2083;  1500; 0;000
  1923.2917;  1582; 0;000
  1923.3750;  1579; 0;000
  1923.4583;  1600; 0;000
  1923.5417;  1609; 0;000
  1923.6250;  1609; 0;000
  1923.7083;  1603; 0;000
  1923.7917;  1631; 0;000
  1923.8750;  1646; 0;000
  1923.9583;  1524; 0;000
  1924.0417;  1405; 0;000
  1924.1250;  1582; 0;000
  1924.2083;  1667; 0;000
  1924.2917;  1588; 0;000
  1924.3750;  1670; 0;000
  1924.4583;  1628; 0;000
  1924.5417;  1594; 0;000
  1924.6250;  1646; 0;000
  1924.7083;  1628; 0;000
  1924.7917;  1612; 0;000
  1924.8750;  1545; 0;000
  1924.9583;  1408; 0;000
  1925.0417;  1582; 0;000
  1925.1250;  1497; 0;000
  1925.2083;  1457; 0;000
  1925.2917;  1567; 0;000
  1925.3750;  1579; 0;000
  1925.4583;  1585; 0;000
  1925.5417;  1603; 0;000
  1925.6250;  1603; 0;000
  1925.7083;  1652; 0;000
  1925.7917;  1548; 0;000
  1925.8750;  1521; 0;000
  1925.9583;  1466; 0;000
  1926.0417;  1393; 0;000
  1926.1250;  1524; 0;000
  1926.2083;  1430; 0;000
  1926.2917;  1506; 0;000
  1926.3750;  1567; 0;000
  1926.4583;  1585; 0;000
  1926.5417;  1600; 0;000
  1926.6250;  1673; 0;000
  1926.7083;  1676; 0;000
  1926.7917;  1628; 0;000
  1926.8750;  1515; 0;000
  1926.9583;  1527; 0;000
  1927.0417;  1405; 0;000
  1927.1250;  1573; 0;000
  1927.2083;  1576; 0;000
  1927.2917;  1554; 0;000
  1927.3750;  1615; 0;000
  1927.4583;  1622; 0;000
  1927.5417;  1591; 0;000
  1927.6250;  1679; 0;000
  1927.7083;  1634; 0;000
  1927.7917;  1646; 0;000
  1927.8750;  1582; 0;000
  1927.9583;  1573; 0;000
  1928.0417;  1381; 0;000
  1928.1250;  1439; 0;000
  1928.2083;  1487; 0;000
  1928.2917;  1506; 0;000
  1928.3750;  1597; 0;000
  1928.4583;  1631; 0;000
  1928.5417;  1625; 0;000
  1928.6250;  1673; 0;000
  1928.7083;  1676; 0;000
  1928.7917;  1548; 0;000
  1928.8750;  1481; 0;000
  1928.9583;  1436; 0;000
  1929.0417;  1323; 0;000
  1929.1250;  1533; 0;000
  1929.2083;  1521; 0;000
  1929.2917;  1679; 0;000
  1929.3750;  1518; 0;000
  1929.4583;  1643; 0;000
  1929.5417;  1588; 0;000
  1929.6250;  1609; 0;000
  1929.7083;  1643; 0;000
  1929.7917;  1561; 0;000
